date,channel_grouping,year,month,sumOfLeads
2020-05-08,Direct,2020,5,99687.607796634
2020-05-08,Display,2020,5,1259.45559303
2020-05-08,Email,2020,5,62.74194708
2020-05-08,Organic Search,2020,5,176259.126505234
2020-05-08,Paid Search,2020,5,54867.27152757
2020-05-08,Referral,2020,5,14198.00406594
2020-05-08,Social,2020,5,1995.850671368
2020-05-09,,2020,5,498018.239215968
2020-05-09,(Other),2020,5,10271.811740964
2020-05-09,Direct,2020,5,96132.669869558
2020-05-09,Display,2020,5,1348.613242574
2020-05-09,Email,2020,5,18.587519988
2020-05-09,Organic Search,2020,5,174574.162755156
2020-05-09,Paid Search,2020,5,51676.008578422
2020-05-09,Referral,2020,5,11831.643312244
2020-05-09,Social,2020,5,1670.470369152
2020-05-10,,2020,5,474342.36931475
2020-05-10,(Other),2020,5,9311.577227392
2020-05-10,Direct,2020,5,94115.67389501
2020-05-10,Display,2020,5,1437.325127032
2020-05-10,Email,2020,5,90.159230268
2020-05-10,Organic Search,2020,5,166992.268284488
2020-05-10,Paid Search,2020,5,50448.296047024
2020-05-10,Referral,2020,5,12434.230486952
2020-05-10,Social,2020,5,1868.729080312
2020-05-11,,2020,5,493869.56490461
2020-05-11,(Other),2020,5,11851.42327737
2020-05-11,Direct,2020,5,103346.82191045
2020-05-11,Display,2020,5,1652.87816666
2020-05-11,Email,2020,5,74.702240304
2020-05-11,Organic Search,2020,5,189864.331466394
2020-05-11,Paid Search,2020,5,53770.545865552
2020-05-11,Referral,2020,5,15289.265197706
2020-05-11,Social,2020,5,2142.470205664
2020-05-12,,2020,5,471097.079487528
2020-05-12,(Other),2020,5,12830.262445908
2020-05-12,Direct,2020,5,105208.449328214
2020-05-12,Display,2020,5,1703.71367298
2020-05-12,Email,2020,5,73.621223338
2020-05-12,Organic Search,2020,5,188721.142708156
2020-05-12,Paid Search,2020,5,51793.92914397
2020-05-12,Referral,2020,5,16300.444670162
2020-05-12,Social,2020,5,2001.706662628
2020-05-13,,2020,5,472041.451472666
2020-05-13,(Other),2020,5,12768.52144941
2020-05-13,Direct,2020,5,107938.773540562
2020-05-13,Display,2020,5,1789.631952748
2020-05-13,Email,2020,5,52.42277393
2020-05-13,Organic Search,2020,5,192400.512117694
2020-05-13,Paid Search,2020,5,49144.625457196
2020-05-13,Referral,2020,5,16663.46695343
2020-05-13,Social,2020,5,2326.756798918
2020-05-14,,2020,5,481541.16961595
2020-05-14,(Other),2020,5,13208.978835534
2020-05-14,Direct,2020,5,109456.98576578
2020-05-14,Display,2020,5,1747.053143388
2020-05-14,Email,2020,5,134.985805556
2020-05-14,Organic Search,2020,5,194940.063926444
2020-05-14,Paid Search,2020,5,52353.948275474
2020-05-14,Referral,2020,5,16842.284871974
2020-05-14,Social,2020,5,1753.736847882
2020-05-15,,2020,5,470863.178669726
2020-05-15,(Other),2020,5,13632.953156804
2020-05-15,Direct,2020,5,103809.774232486
2020-05-15,Display,2020,5,1603.399806182
2020-05-15,Email,2020,5,52.389202966
2020-05-15,Organic Search,2020,5,193274.59006824
2020-05-15,Paid Search,2020,5,49341.716960652
2020-05-15,Referral,2020,5,14670.237244102
2020-05-15,Social,2020,5,2044.594238636
2020-05-16,,2020,5,497604.356621806
2020-05-16,(Other),2020,5,14278.02544353
2020-05-16,Direct,2020,5,103322.544004214
2020-05-16,Display,2020,5,1409.743403992
2020-05-16,Email,2020,5,63.97489404
2020-05-16,Organic Search,2020,5,184318.19019575
2020-05-16,Paid Search,2020,5,45685.819367868
2020-05-16,Referral,2020,5,12760.977338252
2020-05-16,Social,2020,5,1873.048905116
2020-05-17,,2020,5,506010.857500422
2020-05-17,(Other),2020,5,13620.211695646
2020-05-17,Direct,2020,5,103103.086279738
2020-05-17,Display,2020,5,1267.03353472
2020-05-17,Email,2020,5,119.563360094
2020-05-17,Organic Search,2020,5,183272.915340998
2020-05-17,Paid Search,2020,5,53028.820068274
2020-05-17,Referral,2020,5,12308.242616602
2020-05-17,Social,2020,5,3054.554149726
2020-05-18,,2020,5,463471.290563822
2020-05-18,(Other),2020,5,17798.867193224
2020-05-18,Direct,2020,5,114614.4277308
2020-05-18,Display,2020,5,1496.94869477
2020-05-18,Email,2020,5,109.315030052
2020-05-18,Organic Search,2020,5,198548.481129666
2020-05-18,Paid Search,2020,5,52444.199621914
2020-05-18,Referral,2020,5,16831.795409542
2020-05-18,Social,2020,5,1898.089931014
2020-05-19,,2020,5,465795.57656317
2020-05-19,(Other),2020,5,16936.704563798
2020-05-19,Direct,2020,5,100313.198680696
2020-05-19,Display,2020,5,1520.821700996
2020-05-19,Email,2020,5,63.485486942
2020-05-19,Organic Search,2020,5,194512.71663017
2020-05-19,Paid Search,2020,5,51280.592994772
2020-05-19,Referral,2020,5,15416.034050134
2020-05-19,Social,2020,5,2490.59664153
2020-05-20,,2020,5,453412.86672619
2020-05-20,(Other),2020,5,17604.65630665
2020-05-20,Direct,2020,5,101313.505365232
2020-05-20,Display,2020,5,2157.327285974
2020-05-20,Email,2020,5,55.499072474
2020-05-20,Organic Search,2020,5,189328.335900086
2020-05-20,Paid Search,2020,5,46046.681442026
2020-05-20,Referral,2020,5,13916.053332228
2020-05-20,Social,2020,5,2123.972468358
2020-05-21,,2020,5,441032.51490715
2020-05-21,(Other),2020,5,19093.178656176
2020-05-21,Direct,2020,5,97657.33242951
2020-05-21,Display,2020,5,1778.42698733
2020-05-21,Email,2020,5,29.275725666
2020-05-21,Organic Search,2020,5,185256.179723228
2020-05-21,Paid Search,2020,5,46546.200654554
2020-05-21,Referral,2020,5,14221.676472272
2020-05-21,Social,2020,5,1827.331617092
2020-05-22,,2020,5,410722.529129068
2020-05-22,(Other),2020,5,16184.208124474
2020-05-22,Direct,2020,5,91843.579988074
2020-05-22,Display,2020,5,1395.895889762
2020-05-22,Email,2020,5,121.585428814
2020-05-22,Organic Search,2020,5,167582.77235603
2020-05-22,Paid Search,2020,5,45965.274421014
2020-05-22,Referral,2020,5,12382.630404468
2020-05-22,Social,2020,5,1611.053106482
2020-05-23,,2020,5,339488.53617208
2020-05-23,(Other),2020,5,11302.697259998
2020-05-23,Direct,2020,5,72021.27176692
2020-05-23,Display,2020,5,947.943522576
2020-05-23,Email,2020,5,18.584690962
2020-05-23,Organic Search,2020,5,126513.81567385
2020-05-23,Paid Search,2020,5,37723.137661904
2020-05-23,Referral,2020,5,8926.835487544
2020-05-23,Social,2020,5,1544.39431709
2020-05-24,,2020,5,302159.292077356
2020-05-24,(Other),2020,5,10094.230331142
2020-05-24,Direct,2020,5,64227.536525192
2020-05-24,Display,2020,5,733.310996222
2020-05-24,Email,2020,5,77.68094681
2020-05-24,Organic Search,2020,5,106903.29867089
2020-05-24,Paid Search,2020,5,38783.183772934
2020-05-24,Referral,2020,5,6774.516955912
2020-05-24,Social,2020,5,1143.885255812
2020-05-25,,2020,5,459049.1150806
2020-05-25,(Other),2020,5,12953.144398512
2020-05-25,Direct,2020,5,88773.550768762
2020-05-25,Display,2020,5,1480.868018246
2020-05-25,Email,2020,5,77.6576733
2020-05-25,Organic Search,2020,5,166244.34920997
2020-05-25,Paid Search,2020,5,56671.837618792
2020-05-25,Referral,2020,5,10923.972292286
2020-05-25,Social,2020,5,1925.94974836
2020-05-26,,2020,5,555068.756163704
2020-05-26,(Other),2020,5,16733.809179772
2020-05-26,Direct,2020,5,107521.75787719
2020-05-26,Display,2020,5,1566.548873154
2020-05-26,Email,2020,5,71.658734958
2020-05-26,Organic Search,2020,5,201569.466169208
2020-05-26,Paid Search,2020,5,57420.509351522
2020-05-26,Referral,2020,5,15824.760350166
2020-05-26,Social,2020,5,2459.810007778
2020-05-27,,2020,5,555931.46297649
2020-05-27,(Other),2020,5,22997.962642258
2020-05-27,Direct,2020,5,114534.945281678
2020-05-27,Display,2020,5,1778.417938424
2020-05-27,Email,2020,5,251.26557619
2020-05-27,Organic Search,2020,5,239495.38401604
2020-05-27,Paid Search,2020,5,58439.74685481
2020-05-27,Referral,2020,5,20334.90516023
2020-05-27,Social,2020,5,3022.741079486
2020-05-28,,2020,5,549727.955403078
2020-05-28,(Other),2020,5,20278.439502492
2020-05-28,Direct,2020,5,117624.289522682
2020-05-28,Display,2020,5,2402.964810324
2020-05-28,Email,2020,5,155.394761864
2020-05-28,Organic Search,2020,5,245356.175622904
2020-05-28,Paid Search,2020,5,55839.810796356
2020-05-28,Referral,2020,5,22448.113853652
2020-05-28,Social,2020,5,2825.370266098
2020-05-29,,2020,5,539372.973196914
2020-05-29,(Other),2020,5,19624.905074138
2020-05-29,Direct,2020,5,117532.96162846
2020-05-29,Display,2020,5,1622.30288934
2020-05-29,Email,2020,5,73.589210754
2020-05-29,Organic Search,2020,5,230987.091865618
2020-05-29,Paid Search,2020,5,54581.508483348
2020-05-29,Referral,2020,5,21909.837296428
2020-05-29,Social,2020,5,2263.91061723
2020-05-30,,2020,5,558121.828092118
2020-05-30,(Other),2020,5,14907.4617105
2020-05-30,Direct,2020,5,106294.385510882
2020-05-30,Display,2020,5,1428.590045188
2020-05-30,Email,2020,5,51.269155098
2020-05-30,Organic Search,2020,5,215483.343157472
2020-05-30,Paid Search,2020,5,52151.549315512
2020-05-30,Referral,2020,5,20212.873983688
2020-05-30,Social,2020,5,2261.46791815
2020-05-31,,2020,5,567860.250594904
2020-05-31,(Other),2020,5,16724.18447117
2020-05-31,Direct,2020,5,110299.606985468
2020-05-31,Display,2020,5,1470.001495496
2020-05-31,Email,2020,5,29.66221748
2020-05-31,Organic Search,2020,5,217452.249733154
2020-05-31,Paid Search,2020,5,53449.01505014
2020-05-31,Referral,2020,5,21333.158966048
2020-05-31,Social,2020,5,2010.729438998
2020-06-01,,2020,6,531079.81191988
2020-06-01,(Other),2020,6,17984.22391427
2020-06-01,Direct,2020,6,128376.885856008
2020-06-01,Display,2020,6,1960.762243168
2020-06-01,Email,2020,6,14.660352514
2020-06-01,Organic Search,2020,6,242144.03994548
2020-06-01,Paid Search,2020,6,52090.39572742
2020-06-01,Referral,2020,6,27208.653609308
2020-06-01,Social,2020,6,2097.648384268
2020-06-02,,2020,6,522609.786848498
2020-06-02,(Other),2020,6,20561.127031328
2020-06-02,Direct,2020,6,121449.062852604
2020-06-02,Display,2020,6,1808.179921912
2020-06-02,Email,2020,6,40.38509147
2020-06-02,Organic Search,2020,6,236561.59021014
2020-06-02,Paid Search,2020,6,55290.595579874
2020-06-02,Referral,2020,6,27976.579323962
2020-06-02,Social,2020,6,2530.600815102
2020-06-03,,2020,6,518073.451840962
2020-06-03,(Other),2020,6,22007.03346325
2020-06-03,Direct,2020,6,112764.454008232
2020-06-03,Display,2020,6,1595.082112232
2020-06-03,Email,2020,6,216.456839774
2020-06-03,Organic Search,2020,6,234445.009506258
2020-06-03,Paid Search,2020,6,46208.677563596
2020-06-03,Referral,2020,6,26449.022208178
2020-06-03,Social,2020,6,2107.138426342
2020-06-04,,2020,6,511667.0382885
2020-06-04,(Other),2020,6,19868.16662305
2020-06-04,Direct,2020,6,113249.035845582
2020-06-04,Display,2020,6,1786.713925544
2020-06-04,Email,2020,6,440.809454712
2020-06-04,Organic Search,2020,6,223902.7470164
2020-06-04,Paid Search,2020,6,43295.37698062
2020-06-04,Referral,2020,6,27198.104313702
2020-06-04,Social,2020,6,2081.462087232
2020-06-05,,2020,6,511669.981062466
2020-06-05,(Other),2020,6,18703.898129226
2020-06-05,Direct,2020,6,100608.76202282
2020-06-05,Display,2020,6,1520.9760804
2020-06-05,Email,2020,6,184.703973646
2020-06-05,Organic Search,2020,6,209348.364114238
2020-06-05,Paid Search,2020,6,44909.915889956
2020-06-05,Referral,2020,6,25449.467491954
2020-06-05,Social,2020,6,2223.796971724
2020-06-06,,2020,6,554407.601409626
2020-06-06,(Other),2020,6,17724.869245272
2020-06-06,Direct,2020,6,92961.836164476
2020-06-06,Display,2020,6,2200.672932524
2020-06-06,Email,2020,6,429.120790294
2020-06-06,Organic Search,2020,6,197675.229531108
2020-06-06,Paid Search,2020,6,44150.2027776
2020-06-06,Referral,2020,6,21606.900193026
2020-06-06,Social,2020,6,1935.141243988
2020-06-07,,2020,6,581810.290313052
2020-06-07,(Other),2020,6,17920.778725252
2020-06-07,Direct,2020,6,97168.00989751
2020-06-07,Display,2020,6,1276.29359505
2020-06-07,Email,2020,6,299.121409078
2020-06-07,Organic Search,2020,6,212328.36792998
2020-06-07,Paid Search,2020,6,49866.738794226
2020-06-07,Referral,2020,6,20640.828083808
2020-06-07,Social,2020,6,2065.430928644
2020-06-08,,2020,6,608513.511254262
2020-06-08,(Other),2020,6,21549.071657604
2020-06-08,Direct,2020,6,105153.915104296
2020-06-08,Display,2020,6,1763.935535272
2020-06-08,Email,2020,6,182.639350188
2020-06-08,Organic Search,2020,6,229762.587493626
2020-06-08,Paid Search,2020,6,49605.854048182
2020-06-08,Referral,2020,6,23800.178183436
2020-06-08,Social,2020,6,2170.309938314
2020-06-09,,2020,6,562573.610437738
2020-06-09,(Other),2020,6,24738.615837746
2020-06-09,Direct,2020,6,123955.990642608
2020-06-09,Display,2020,6,2708.102638212
2020-06-09,Email,2020,6,463.436438122
2020-06-09,Organic Search,2020,6,261137.853392374
2020-06-09,Paid Search,2020,6,53177.20938105
2020-06-09,Referral,2020,6,28206.496052792
2020-06-09,Social,2020,6,2269.724825374
2020-06-10,,2020,6,532513.67308078
2020-06-10,(Other),2020,6,23973.479622214
2020-06-10,Direct,2020,6,111268.846807986
2020-06-10,Display,2020,6,2281.002186916
2020-06-10,Email,2020,6,322.424136058
2020-06-10,Organic Search,2020,6,254451.168587224
2020-06-10,Paid Search,2020,6,51419.067261292
2020-06-10,Referral,2020,6,28987.008582044
2020-06-10,Social,2020,6,2090.59476054
2020-06-11,,2020,6,539570.91106073
2020-06-11,(Other),2020,6,25207.606241112
2020-06-11,Direct,2020,6,105611.71331025
2020-06-11,Display,2020,6,2220.307094544
2020-06-11,Email,2020,6,999.217011784
2020-06-11,Organic Search,2020,6,252876.05524646
2020-06-11,Paid Search,2020,6,51022.905080066
2020-06-11,Referral,2020,6,27831.347745376
2020-06-11,Social,2020,6,2276.33056746
2020-06-12,,2020,6,531697.843115558
2020-06-12,(Other),2020,6,26221.700199156
2020-06-12,Direct,2020,6,116081.955770176
2020-06-12,Display,2020,6,1787.071762342
2020-06-12,Email,2020,6,342.280831392
2020-06-12,Organic Search,2020,6,232535.559117512
2020-06-12,Paid Search,2020,6,48337.54251199
2020-06-12,Referral,2020,6,25217.240825126
2020-06-12,Social,2020,6,2858.231056884
2020-06-13,,2020,6,517418.354609402
2020-06-13,(Other),2020,6,18808.610186524
2020-06-13,Direct,2020,6,98526.299976458
2020-06-13,Display,2020,6,1224.917894646
2020-06-13,Email,2020,6,271.259248106
2020-06-13,Organic Search,2020,6,198864.962885552
2020-06-13,Paid Search,2020,6,46850.22439014
2020-06-13,Referral,2020,6,20958.8844468
2020-06-13,Social,2020,6,1939.706760124
2020-06-14,,2020,6,541071.112404524
2020-06-14,(Other),2020,6,17522.528437184
2020-06-14,Direct,2020,6,96119.905582986
2020-06-14,Display,2020,6,1484.050466944
2020-06-14,Email,2020,6,227.874349638
2020-06-14,Organic Search,2020,6,193247.51873897
2020-06-14,Paid Search,2020,6,48821.734984196
2020-06-14,Referral,2020,6,21310.003457394
2020-06-14,Social,2020,6,2007.116571636
2020-06-15,,2020,6,550171.188843334
2020-06-15,(Other),2020,6,27226.772919098
2020-06-15,Direct,2020,6,113939.154569408
2020-06-15,Display,2020,6,1808.735652276
2020-06-15,Email,2020,6,243.790982588
2020-06-15,Organic Search,2020,6,265485.724709332
2020-06-15,Paid Search,2020,6,55574.244714878
2020-06-15,Referral,2020,6,29535.077571126
2020-06-15,Social,2020,6,2260.960540488
2020-06-16,,2020,6,549084.179111128
2020-06-16,(Other),2020,6,27095.426956704
2020-06-16,Direct,2020,6,120647.363684198
2020-06-16,Display,2020,6,2380.005194504
2020-06-16,Email,2020,6,370.993527928
2020-06-16,Organic Search,2020,6,263705.51023658
2020-06-16,Paid Search,2020,6,54412.149070702
2020-06-16,Referral,2020,6,30011.516122562
2020-06-16,Social,2020,6,2228.89072876
2020-06-17,,2020,6,548168.783423878
2020-06-17,(Other),2020,6,26966.667039962
2020-06-17,Direct,2020,6,98320.3960635
2020-06-17,Display,2020,6,1876.064110946
2020-06-17,Email,2020,6,506.365361624
2020-06-17,Organic Search,2020,6,265713.61100214
2020-06-17,Paid Search,2020,6,52378.733268596
2020-06-17,Referral,2020,6,31058.13815267
2020-06-17,Social,2020,6,2517.578095592
2020-06-18,,2020,6,527002.63467285
2020-06-18,(Other),2020,6,28477.312567396
2020-06-18,Direct,2020,6,108024.30504317
2020-06-18,Display,2020,6,2212.288429806
2020-06-18,Email,2020,6,266.964787518
2020-06-18,Organic Search,2020,6,248706.843190826
2020-06-18,Paid Search,2020,6,52758.346081068
2020-06-18,Referral,2020,6,28583.957880884
2020-06-18,Social,2020,6,2682.786998398
2020-06-19,,2020,6,513805.156888544
2020-06-19,(Other),2020,6,26531.62154225
2020-06-19,Direct,2020,6,114182.959921912
2020-06-19,Display,2020,6,2034.120214816
2020-06-19,Email,2020,6,313.698380508
2020-06-19,Organic Search,2020,6,232484.76774155
2020-06-19,Paid Search,2020,6,53041.668798166
2020-06-19,Referral,2020,6,24115.50909338
2020-06-19,Social,2020,6,2714.28668616
2020-06-20,,2020,6,508849.272899366
2020-06-20,(Other),2020,6,19165.872714444
2020-06-20,Direct,2020,6,105220.318842318
2020-06-20,Display,2020,6,1551.181320952
2020-06-20,Email,2020,6,176.199275558
2020-06-20,Organic Search,2020,6,202680.732495064
2020-06-20,Paid Search,2020,6,49838.912706148
2020-06-20,Referral,2020,6,18396.288494826
2020-06-20,Social,2020,6,2456.092582986
2020-06-21,,2020,6,545641.951296734
2020-06-21,(Other),2020,6,18185.57896873
2020-06-21,Direct,2020,6,117678.52857208
2020-06-21,Display,2020,6,2876.340054008
2020-06-21,Email,2020,6,77.485993856
2020-06-21,Organic Search,2020,6,211364.37235024
2020-06-21,Paid Search,2020,6,52437.873012656
2020-06-21,Referral,2020,6,19678.257662264
2020-06-21,Social,2020,6,3196.998300238
2020-06-22,,2020,6,551190.78754339
2020-06-22,(Other),2020,6,27959.959526404
2020-06-22,Direct,2020,6,117723.28317382
2020-06-22,Display,2020,6,4565.803728262
2020-06-22,Email,2020,6,210.129919746
2020-06-22,Organic Search,2020,6,264424.380909632
2020-06-22,Paid Search,2020,6,56624.137671464
2020-06-22,Referral,2020,6,27248.062413754
2020-06-22,Social,2020,6,3252.262239912
2020-06-23,,2020,6,552228.550671358
2020-06-23,(Other),2020,6,25265.791262404
2020-06-23,Direct,2020,6,108928.780341004
2020-06-23,Display,2020,6,6573.64808652
2020-06-23,Email,2020,6,289.061344938
2020-06-23,Organic Search,2020,6,268274.641707742
2020-06-23,Paid Search,2020,6,57548.359711714
2020-06-23,Referral,2020,6,30058.875414264
2020-06-23,Social,2020,6,3418.222743722
2020-06-24,,2020,6,554270.889371714
2020-06-24,(Other),2020,6,26224.926261698
2020-06-24,Direct,2020,6,110099.840927822
2020-06-24,Display,2020,6,6372.967200708
2020-06-24,Email,2020,6,303.474610824
2020-06-24,Organic Search,2020,6,266772.62770019
2020-06-24,Paid Search,2020,6,55376.693574734
2020-06-24,Referral,2020,6,30243.816494734
2020-06-24,Social,2020,6,3995.982851656
2020-06-25,,2020,6,528986.63360907
2020-06-25,(Other),2020,6,23368.219611218
2020-06-25,Direct,2020,6,99719.444249712
2020-06-25,Display,2020,6,5721.124200788
2020-06-25,Email,2020,6,1524.794090222
2020-06-25,Organic Search,2020,6,251887.132807112
2020-06-25,Paid Search,2020,6,55507.923074772
2020-06-25,Referral,2020,6,28708.818181484
2020-06-25,Social,2020,6,3212.777633248
2020-06-26,,2020,6,508324.275336924
2020-06-26,(Other),2020,6,20296.54436442
2020-06-26,Direct,2020,6,96633.681313232
2020-06-26,Display,2020,6,6555.75163846
2020-06-26,Email,2020,6,654.862902168
2020-06-26,Organic Search,2020,6,233553.471234756
2020-06-26,Paid Search,2020,6,52348.073542666
2020-06-26,Referral,2020,6,24830.624772664
2020-06-26,Social,2020,6,3177.011776272
2020-06-27,,2020,6,520570.800689696
2020-06-27,(Other),2020,6,18024.067100268
2020-06-27,Direct,2020,6,91921.09422915
2020-06-27,Display,2020,6,5762.778184708
2020-06-27,Email,2020,6,550.272287354
2020-06-27,Organic Search,2020,6,207087.87471145
2020-06-27,Paid Search,2020,6,50906.984208938
2020-06-27,Referral,2020,6,18417.073778932
2020-06-27,Social,2020,6,2919.587074574
2020-06-28,,2020,6,521155.661297444
2020-06-28,(Other),2020,6,17954.851120146
2020-06-28,Direct,2020,6,90522.644409678
2020-06-28,Display,2020,6,6403.039025762
2020-06-28,Email,2020,6,298.059440584
2020-06-28,Organic Search,2020,6,212749.067297668
2020-06-28,Paid Search,2020,6,55388.1937511
2020-06-28,Referral,2020,6,19669.557150578
2020-06-28,Social,2020,6,2795.82341295
2020-06-29,,2020,6,555043.04753189
2020-06-29,(Other),2020,6,25340.938016252
