date,channel_grouping,year,month,sumOfLeads,ad_id
2020-08-25,Organic Search,2020,8,236018.370799818,39549
2020-08-25,Paid Search,2020,8,73261.180389201,15050
2020-08-25,Referral,2020,8,26240.467913896,4389
2020-08-25,Social,2020,8,1763.879178238,373
2020-08-26,,2020,8,68900,26280
2020-08-26,(Other),2020,8,169154.296488636,34413
2020-08-26,Direct,2020,8,319716.281861973,53854
2020-08-26,Display,2020,8,5082.610732286,713
2020-08-26,Email,2020,8,1097.911176817,250
2020-08-26,Organic Search,2020,8,229901.139026621,38772
2020-08-26,Paid Search,2020,8,75675.902606348,15483
2020-08-26,Referral,2020,8,25979.814671279,4439
2020-08-26,Social,2020,8,1845.209073561,378
2020-08-27,,2020,8,66390,25550
2020-08-27,(Other),2020,8,158529.453509072,32728
2020-08-27,Direct,2020,8,308780.608987141,51864
2020-08-27,Display,2020,8,6280.497785258,841
2020-08-27,Email,2020,8,2181.428188915,517
2020-08-27,Organic Search,2020,8,222874.04480854,37988
2020-08-27,Paid Search,2020,8,71060.741695929,14568
2020-08-27,Referral,2020,8,24956.584053847,4432
2020-08-27,Social,2020,8,2172.793463672,430
2020-08-28,,2020,8,55594,21638
2020-08-28,(Other),2020,8,141408.008048702,29775
2020-08-28,Direct,2020,8,274907.13629693,47009
2020-08-28,Display,2020,8,6632.065052464,780
2020-08-28,Email,2020,8,1127.858946042,256
2020-08-28,Organic Search,2020,8,199721.422611821,34954
2020-08-28,Paid Search,2020,8,63373.820461601,12929
2020-08-28,Referral,2020,8,19800.286418058,3613
2020-08-28,Social,2020,8,1694.732945159,359
2020-08-29,,2020,8,60660,23191
2020-08-29,(Other),2020,8,151728.170732816,31154
2020-08-29,Direct,2020,8,270307.788095342,47233
2020-08-29,Display,2020,8,5994.381392838,675
2020-08-29,Email,2020,8,1048.592011342,258
2020-08-29,Organic Search,2020,8,172143.862946407,30509
2020-08-29,Paid Search,2020,8,66881.654920283,13502
2020-08-29,Referral,2020,8,17800.669168577,3382
2020-08-29,Social,2020,8,1236.088430155,268
2020-08-30,,2020,8,63594,24267
2020-08-30,(Other),2020,8,150147.847207358,31531
2020-08-30,Direct,2020,8,273901.526266916,48176
2020-08-30,Display,2020,8,6783.955289313,844
2020-08-30,Email,2020,8,889.105971919,222
2020-08-30,Organic Search,2020,8,164897.101005389,29350
2020-08-30,Paid Search,2020,8,65947.916953693,13534
2020-08-30,Referral,2020,8,14829.496886867,2851
2020-08-30,Social,2020,8,1919.932836974,323
2020-08-31,,2020,8,67826,25496
2020-08-31,(Other),2020,8,162219.055812567,33494
2020-08-31,Direct,2020,8,287035.575724485,49446
2020-08-31,Display,2020,8,8062.110694499,832
2020-08-31,Email,2020,8,1164.885348889,304
2020-08-31,Organic Search,2020,8,168788.340486845,30066
2020-08-31,Paid Search,2020,8,69223.265244271,14073
2020-08-31,Referral,2020,8,16735.962701708,3143
2020-08-31,Social,2020,8,1868.367561085,325
2020-09-01,,2020,9,68758,26040
2020-09-01,(Other),2020,9,168078.796939388,34249
2020-09-01,Direct,2020,9,325889.010517063,53859
2020-09-01,Display,2020,9,4179.898790743,804
2020-09-01,Email,2020,9,917.032242225,233
2020-09-01,Organic Search,2020,9,241455.048783436,39741
2020-09-01,Paid Search,2020,9,75852.791642061,15319
2020-09-01,Referral,2020,9,28341.817995375,4754
2020-09-01,Social,2020,9,2602.13251693,382
2020-09-02,,2020,9,68688,25787
2020-09-02,(Other),2020,9,171265.188754969,34631
2020-09-02,Direct,2020,9,316129.607290119,52928
2020-09-02,Display,2020,9,9058.057615515,920
2020-09-02,Email,2020,9,1036.799156819,261
2020-09-02,Organic Search,2020,9,239032.897511091,39757
2020-09-02,Paid Search,2020,9,76271.957547795,15569
2020-09-02,Referral,2020,9,28198.659438031,4815
2020-09-02,Social,2020,9,1926.207286038,337
2020-09-03,,2020,9,66360,25323
2020-09-03,(Other),2020,9,169599.058267362,34538
2020-09-03,Direct,2020,9,307263.181006244,51690
2020-09-03,Display,2020,9,6544.99183865,885
2020-09-03,Email,2020,9,939.742123821,231
2020-09-03,Organic Search,2020,9,237571.775242567,39956
2020-09-03,Paid Search,2020,9,72605.466781862,14814
2020-09-03,Referral,2020,9,27520.746396312,4603
2020-09-03,Social,2020,9,1760.229816771,368
2020-09-04,,2020,9,65826,25023
2020-09-04,(Other),2020,9,161051.46604385,33418
2020-09-04,Direct,2020,9,278398.87682041,48966
2020-09-04,Display,2020,9,5662.601612282,708
2020-09-04,Email,2020,9,650.727532388,177
2020-09-04,Organic Search,2020,9,209690.152836384,36220
2020-09-04,Paid Search,2020,9,70344.013622421,14488
2020-09-04,Referral,2020,9,23959.746836154,4087
2020-09-04,Social,2020,9,2291.774711633,336
2020-09-05,,2020,9,64096,24565
2020-09-05,(Other),2020,9,163251.694394648,33601
2020-09-05,Direct,2020,9,266440.925562955,47531
2020-09-05,Display,2020,9,5989.691309942,711
2020-09-05,Email,2020,9,834.505273026,205
2020-09-05,Organic Search,2020,9,181042.301143542,31757
2020-09-05,Paid Search,2020,9,66702.440307964,13635
2020-09-05,Referral,2020,9,19292.723460524,3460
2020-09-05,Social,2020,9,1697.869992448,342
2020-09-06,,2020,9,70880,26715
2020-09-06,(Other),2020,9,166737.878280564,33975
2020-09-06,Direct,2020,9,289613.365982141,50150
2020-09-06,Display,2020,9,7244.288637294,908
2020-09-06,Email,2020,9,882.783409189,205
2020-09-06,Organic Search,2020,9,183342.253232995,32066
2020-09-06,Paid Search,2020,9,74029.16298565,14801
2020-09-06,Referral,2020,9,18974.979621378,3376
2020-09-06,Social,2020,9,2377.763347461,466
2020-09-07,,2020,9,71096,26758
2020-09-07,(Other),2020,9,177321.91169434,35823
2020-09-07,Direct,2020,9,303024.745995596,51274
2020-09-07,Display,2020,9,9381.870950487,1092
2020-09-07,Email,2020,9,691.804167201,176
2020-09-07,Organic Search,2020,9,244077.198330547,40483
2020-09-07,Paid Search,2020,9,77700.234789112,15699
2020-09-07,Referral,2020,9,31118.385035446,5090
2020-09-07,Social,2020,9,1936.58985091,424
2020-09-08,,2020,9,67776,25888
2020-09-08,(Other),2020,9,171083.351925056,34410
2020-09-08,Direct,2020,9,295727.950759104,50210
2020-09-08,Display,2020,9,7809.032029226,888
2020-09-08,Email,2020,9,977.246542363,237
2020-09-08,Organic Search,2020,9,239418.42848398,39836
2020-09-08,Paid Search,2020,9,73127.358728496,14993
2020-09-08,Referral,2020,9,28489.495320214,4876
2020-09-08,Social,2020,9,2136.554263037,452
2020-09-09,,2020,9,66552,24893
2020-09-09,(Other),2020,9,171659.688414008,34117
2020-09-09,Direct,2020,9,300198.408102528,50248
2020-09-09,Display,2020,9,6722.928452488,775
2020-09-09,Email,2020,9,820.082414571,234
2020-09-09,Organic Search,2020,9,224694.81179748,37707
2020-09-09,Paid Search,2020,9,69428.782854616,14312
2020-09-09,Referral,2020,9,27214.563619913,4612
2020-09-09,Social,2020,9,1806.478061855,353
2020-09-10,,2020,9,63774,24509
2020-09-10,(Other),2020,9,167937.107017432,34426
2020-09-10,Direct,2020,9,271863.534148034,47093
2020-09-10,Display,2020,9,6155.826347666,928
2020-09-10,Email,2020,9,776.610763276,165
2020-09-10,Organic Search,2020,9,219513.110722482,37448
2020-09-10,Paid Search,2020,9,66337.962256138,13850
2020-09-10,Referral,2020,9,27186.223712731,4738
2020-09-10,Social,2020,9,1772.623531091,386
2020-09-11,,2020,9,63428,24114
2020-09-11,(Other),2020,9,161044.128808833,33356
2020-09-11,Direct,2020,9,255504.136968108,45303
2020-09-11,Display,2020,9,5620.062125269,832
2020-09-11,Email,2020,9,783.249347325,194
2020-09-11,Organic Search,2020,9,199030.366042493,34493
2020-09-11,Paid Search,2020,9,64449.277324445,13210
2020-09-11,Referral,2020,9,21857.567411115,3877
2020-09-11,Social,2020,9,1515.635955038,302
2020-09-12,,2020,9,64082,24532
2020-09-12,(Other),2020,9,167852.986566922,34413
2020-09-12,Direct,2020,9,248303.673164475,44830
2020-09-12,Display,2020,9,4281.806071778,685
2020-09-12,Email,2020,9,545.108658775,146
2020-09-12,Organic Search,2020,9,169866.19946641,30667
2020-09-12,Paid Search,2020,9,64369.43969635,13572
2020-09-12,Referral,2020,9,17638.682199748,3339
2020-09-12,Social,2020,9,1561.01428262,325
2020-09-13,,2020,9,66278,25082
2020-09-13,(Other),2020,9,170762.01186906,35003
2020-09-13,Direct,2020,9,252386.644424238,45454
2020-09-13,Display,2020,9,4739.787812915,701
2020-09-13,Email,2020,9,597.747461645,171
2020-09-13,Organic Search,2020,9,169365.840337741,30238
2020-09-13,Paid Search,2020,9,69527.505881275,14325
2020-09-13,Referral,2020,9,16227.509715448,3078
2020-09-13,Social,2020,9,1076.989332485,223
2020-09-14,,2020,9,65740,25217
2020-09-14,(Other),2020,9,182447.929920959,36677
2020-09-14,Direct,2020,9,275867.528402699,48008
2020-09-14,Display,2020,9,5898.777260795,849
2020-09-14,Email,2020,9,988.525784675,209
2020-09-14,Organic Search,2020,9,230504.165459483,39032
2020-09-14,Paid Search,2020,9,71588.803701209,14718
2020-09-14,Referral,2020,9,27173.271718016,5025
2020-09-14,Social,2020,9,1901.511446073,407
2020-09-15,,2020,9,59400,22883
2020-09-15,(Other),2020,9,170099.934695304,33804
2020-09-15,Direct,2020,9,256808.560901918,44206
2020-09-15,Display,2020,9,5525.803371942,779
2020-09-15,Email,2020,9,481.259191799,117
2020-09-15,Organic Search,2020,9,211453.630134423,35654
2020-09-15,Paid Search,2020,9,67359.126547608,14097
2020-09-15,Referral,2020,9,24294.529939733,4135
2020-09-15,Social,2020,9,2216.424479855,416
2020-09-16,,2020,9,64958,24869
2020-09-16,(Other),2020,9,172100.71367818,35167
2020-09-16,Direct,2020,9,259800.047611764,46099
2020-09-16,Display,2020,9,5610.389530435,726
2020-09-16,Email,2020,9,432.111883823,109
2020-09-16,Organic Search,2020,9,171578.255329091,30483
2020-09-16,Paid Search,2020,9,68641.545548239,14259
2020-09-16,Referral,2020,9,18366.039225487,3253
2020-09-16,Social,2020,9,2136.946719322,396
2020-09-17,,2020,9,64316,24475
2020-09-17,(Other),2020,9,170432.014909792,34260
2020-09-17,Direct,2020,9,272025.595899325,47456
2020-09-17,Display,2020,9,5035.0185961,782
2020-09-17,Email,2020,9,531.780554295,129
2020-09-17,Organic Search,2020,9,219057.48251612,36951
2020-09-17,Paid Search,2020,9,65380.852089651,13758
2020-09-17,Referral,2020,9,24863.773623015,4180
2020-09-17,Social,2020,9,2156.481762299,408
2020-09-18,,2020,9,63154,24177
2020-09-18,(Other),2020,9,169551.468654843,34359
2020-09-18,Direct,2020,9,259687.081417908,45516
2020-09-18,Display,2020,9,4804.183608936,723
2020-09-18,Email,2020,9,584.817987851,142
2020-09-18,Organic Search,2020,9,195329.868979063,33420
2020-09-18,Paid Search,2020,9,65869.810529774,13941
2020-09-18,Referral,2020,9,24674.06375489,4243
2020-09-18,Social,2020,9,1409.564671079,282
2020-09-19,,2020,9,63618,24156
2020-09-19,(Other),2020,9,166777.664865424,34176
2020-09-19,Direct,2020,9,250133.595281518,44770
2020-09-19,Display,2020,9,3326.668327339,554
2020-09-19,Email,2020,9,637.012427449,152
2020-09-19,Organic Search,2020,9,161583.98349915,29058
2020-09-19,Paid Search,2020,9,63444.563920407,13455
2020-09-19,Referral,2020,9,18744.007454018,3461
2020-09-19,Social,2020,9,1272.35358093,268
2020-09-20,,2020,9,64822,24588
2020-09-20,(Other),2020,9,169033.631406708,34584
2020-09-20,Direct,2020,9,258858.219257632,45180
2020-09-20,Display,2020,9,4813.081847143,708
2020-09-20,Email,2020,9,532.88091294,138
2020-09-20,Organic Search,2020,9,165734.711832851,29572
2020-09-20,Paid Search,2020,9,64569.756985831,13461
2020-09-20,Referral,2020,9,17448.185066702,3372
2020-09-20,Social,2020,9,1289.495083918,286
2020-09-21,,2020,9,65852,24913
2020-09-21,(Other),2020,9,176832.928339629,35346
2020-09-21,Direct,2020,9,276683.902467926,47957
2020-09-21,Display,2020,9,6851.502817936,816
2020-09-21,Email,2020,9,513.296176728,132
2020-09-21,Organic Search,2020,9,223751.19261446,37653
2020-09-21,Paid Search,2020,9,68785.5481116,14323
2020-09-21,Referral,2020,9,24258.858903142,4325
2020-09-21,Social,2020,9,1929.156813896,391
2020-09-22,,2020,9,66712,25479
2020-09-22,(Other),2020,9,174230.610741363,35358
2020-09-22,Direct,2020,9,273442.213715922,47725
2020-09-22,Display,2020,9,4507.541562982,778
2020-09-22,Email,2020,9,542.110632294,120
2020-09-22,Organic Search,2020,9,216584.496789152,36778
2020-09-22,Paid Search,2020,9,68142.64159773,14240
2020-09-22,Referral,2020,9,26044.395918999,4544
2020-09-22,Social,2020,9,2004.962078052,416
2020-09-23,,2020,9,60366,23440
2020-09-23,(Other),2020,9,164143.555819158,33578
2020-09-23,Direct,2020,9,272760.002145611,46682
2020-09-23,Display,2020,9,4645.308757002,746
2020-09-23,Email,2020,9,2080.288187734,478
2020-09-23,Organic Search,2020,9,209419.479813398,35996
2020-09-23,Paid Search,2020,9,65873.405001975,13705
2020-09-23,Referral,2020,9,34059.275008569,5014
2020-09-23,Social,2020,9,2020.475826274,447
2020-09-24,,2020,9,62184,24071
2020-09-24,(Other),2020,9,167340.812249653,34213
2020-09-24,Direct,2020,9,259902.111456529,45907
2020-09-24,Display,2020,9,5137.164192013,712
2020-09-24,Email,2020,9,1022.718195897,263
2020-09-24,Organic Search,2020,9,200145.683550011,34546
2020-09-24,Paid Search,2020,9,63449.229920641,13324
2020-09-24,Referral,2020,9,29601.388938013,4757
2020-09-24,Social,2020,9,1983.41314676,393
2020-09-25,,2020,9,57016,22058
2020-09-25,(Other),2020,9,154470.405308363,32119
2020-09-25,Direct,2020,9,243282.304023758,43311
2020-09-25,Display,2020,9,4752.744854691,700
2020-09-25,Email,2020,9,756.497677265,185
2020-09-25,Organic Search,2020,9,179935.614274466,31672
2020-09-25,Paid Search,2020,9,60599.566201994,12843
2020-09-25,Referral,2020,9,25553.848453138,4372
2020-09-25,Social,2020,9,1869.290219117,419
2020-09-26,,2020,9,56276,21769
2020-09-26,(Other),2020,9,155323.015106082,32220
2020-09-26,Direct,2020,9,230620.469712014,41545
2020-09-26,Display,2020,9,6012.736680644,669
2020-09-26,Email,2020,9,786.748681285,184
2020-09-26,Organic Search,2020,9,150188.958882995,27296
2020-09-26,Paid Search,2020,9,58079.414867347,12408
2020-09-26,Referral,2020,9,18696.336261116,3521
2020-09-26,Social,2020,9,1388.549554636,286
2020-09-27,,2020,9,62902,23970
2020-09-27,(Other),2020,9,161665.311662849,33089
2020-09-27,Direct,2020,9,245547.356439989,43641
2020-09-27,Display,2020,9,4065.588593444,616
2020-09-27,Email,2020,9,831.07465032,175
2020-09-27,Organic Search,2020,9,153045.395985646,27330
2020-09-27,Paid Search,2020,9,64728.505638963,13485
2020-09-27,Referral,2020,9,20198.612736492,3686
2020-09-27,Social,2020,9,1663.859012721,321
2020-09-28,,2020,9,64298,24865
2020-09-28,(Other),2020,9,172113.860750888,34961
2020-09-28,Direct,2020,9,269274.23804049,47527
2020-09-28,Display,2020,9,5394.237448122,835
2020-09-28,Email,2020,9,846.568820007,198
2020-09-28,Organic Search,2020,9,211852.67947167,36130
2020-09-28,Paid Search,2020,9,69112.968623499,14583
2020-09-28,Referral,2020,9,28920.749481323,4769
2020-09-28,Social,2020,9,1646.182231096,361
2020-09-29,,2020,9,63708,24475
2020-09-29,(Other),2020,9,172578.582165992,35053
2020-09-29,Direct,2020,9,264696.045849023,46164
2020-09-29,Display,2020,9,5206.671577048,769
2020-09-29,Email,2020,9,788.187493975,215
2020-09-29,Organic Search,2020,9,211180.934966197,36509
2020-09-29,Paid Search,2020,9,64629.992392981,13633
2020-09-29,Referral,2020,9,30131.777621634,5044
2020-09-29,Social,2020,9,1867.018177657,413
2020-09-30,,2020,9,61980,23911
2020-09-30,(Other),2020,9,168254.040263959,34486
2020-09-30,Direct,2020,9,260412.408326131,45462
2020-09-30,Display,2020,9,4386.538170989,680
2020-09-30,Email,2020,9,765.10864639,193
2020-09-30,Organic Search,2020,9,208091.629890626,35826
2020-09-30,Paid Search,2020,9,64585.446713958,13428
2020-09-30,Referral,2020,9,29272.974564377,4866
2020-09-30,Social,2020,9,2118.392510286,428
2020-10-01,(Other),2020,10,180093.878130968,32833
2020-10-01,Direct,2020,10,272312.506620436,43643
2020-10-01,Display,2020,10,3542.322013568,529
2020-10-01,Email,2020,10,824.930798246,172
2020-10-01,Organic Search,2020,10,197461.061847751,33687
2020-10-01,Paid Search,2020,10,70389.997843435,13389
2020-10-01,Referral,2020,10,25685.730168321,4265
2020-10-01,Social,2020,10,1860.090821925,390
2020-10-02,(Other),2020,10,170666.110848432,31651
2020-10-02,Direct,2020,10,255621.499719737,41405
2020-10-02,Display,2020,10,7974.289135839,617
2020-10-02,Email,2020,10,881.534653356,169
2020-10-02,Organic Search,2020,10,180364.226970154,31727
2020-10-02,Paid Search,2020,10,72462.362536995,13685
2020-10-02,Referral,2020,10,21644.852019023,3861
2020-10-02,Social,2020,10,1498.04168168,321
2020-10-03,(Other),2020,10,182427.617361349,33292
2020-10-03,Direct,2020,10,263021.446278699,42892
2020-10-03,Display,2020,10,5318.208298976,658
2020-10-03,Email,2020,10,750.006454916,165
2020-10-03,Organic Search,2020,10,159166.201505233,28191
2020-10-03,Paid Search,2020,10,71761.802046708,13314
2020-10-03,Referral,2020,10,18576.472293017,3452
2020-10-03,Social,2020,10,1929.736156622,381
2020-10-04,(Other),2020,10,180440.871567726,33006
2020-10-04,Direct,2020,10,272228.193407173,43878
2020-10-04,Display,2020,10,4665.432625954,718
2020-10-04,Email,2020,10,904.132692848,188
2020-10-04,Organic Search,2020,10,162998.780782541,28566
2020-10-04,Paid Search,2020,10,76424.375920475,13879
2020-10-04,Referral,2020,10,18373.669264308,3342
2020-10-04,Social,2020,10,1902.896951566,369
2020-10-05,(Other),2020,10,186751.579047122,33766
2020-10-05,Direct,2020,10,287457.681813575,45546
2020-10-05,Display,2020,10,5937.246207665,826
2020-10-05,Email,2020,10,882.588644578,201
2020-10-05,Organic Search,2020,10,206970.520496197,35334
2020-10-05,Paid Search,2020,10,82661.045882048,15073
2020-10-05,Referral,2020,10,26959.673747972,4514
2020-10-05,Social,2020,10,2191.914069022,451
2020-10-06,(Other),2020,10,178896.412304655,32560
2020-10-06,Direct,2020,10,268404.494994934,43224
2020-10-06,Display,2020,10,6214.421253651,717
2020-10-06,Email,2020,10,742.842750432,169
2020-10-06,Organic Search,2020,10,201729.642923843,34346
2020-10-06,Paid Search,2020,10,82099.701683038,15255
2020-10-06,Referral,2020,10,25275.914637587,4332
2020-10-06,Social,2020,10,1636.132961732,342
2020-10-07,(Other),2020,10,183850.608594595,33761
2020-10-07,Direct,2020,10,277130.724940003,44687
2020-10-07,Display,2020,10,4976.911125212,788
2020-10-07,Email,2020,10,744.334773969,186
2020-10-07,Organic Search,2020,10,203520.335063715,35374
2020-10-07,Paid Search,2020,10,85641.19741751,16014
2020-10-07,Referral,2020,10,24661.768878822,4321
2020-10-07,Social,2020,10,1700.342657723,350
2020-10-08,(Other),2020,10,178635.917729779,33244
2020-10-08,Direct,2020,10,268198.081278184,43591
2020-10-08,Display,2020,10,5144.210937968,751
2020-10-08,Email,2020,10,727.288948972,158
2020-10-08,Organic Search,2020,10,197936.129221394,34041
2020-10-08,Paid Search,2020,10,82076.713330796,15512
2020-10-08,Referral,2020,10,25686.220377982,4453
2020-10-08,Social,2020,10,1710.709930279,359
2020-10-09,(Other),2020,10,182294.459431516,33870
2020-10-09,Direct,2020,10,265149.145836749,43017
2020-10-09,Display,2020,10,5654.646621361,827
2020-10-09,Email,2020,10,771.727815365,166
2020-10-09,Organic Search,2020,10,181674.499297537,31833
2020-10-09,Paid Search,2020,10,79450.289088526,15205
2020-10-09,Referral,2020,10,22673.996474476,4072
2020-10-09,Social,2020,10,1670.349831169,357
2020-10-10,(Other),2020,10,178681.562319808,32756
2020-10-10,Direct,2020,10,263025.87952909,42731
2020-10-10,Display,2020,10,5377.894835034,714
2020-10-10,Email,2020,10,514.875957187,119
2020-10-10,Organic Search,2020,10,155192.086586927,27766
2020-10-10,Paid Search,2020,10,74930.559612637,14365
2020-10-10,Referral,2020,10,16987.417374684,3126
2020-10-10,Social,2020,10,1614.572149663,331
2020-10-11,(Other),2020,10,178084.667906157,32701
2020-10-11,Direct,2020,10,268046.179252302,43548
2020-10-11,Display,2020,10,5245.333467826,723
2020-10-11,Email,2020,10,771.666209719,165
2020-10-11,Organic Search,2020,10,158139.327950512,28103
